Unnamed: 0,review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category,sentiment
235041,en_0951758,product_en_0773788,reviewer_en_0216264,1,"Great ring, wore it occasionally, not daily. Received lots of compliments, but 3 of the stones have already fallen out and I’ve only had it 2 and 1/2 months. Pretty sad because it’s a beautiful ring.",Stones fell out,en,other,negative
412335,es_0138738,product_es_0547275,reviewer_es_0733255,1,El producto no me ha llegado,No me ha llegado,es,home,negative
66782,de_0653035,product_de_0501547,reviewer_de_0266398,2,Sind sehr billig gebaut,Naja,de,home_improvement,negative
877677,ja_0574742,product_ja_0865664,reviewer_ja_0590509,2,届いた商品を開けてみると、はっきりとわかる汚れが付いていました。指紋なのかどうなのかはわかりませんが、軽く水拭きして落ちるものでもありませんでした。ざんねんです。,最初から汚れていました,ja,wireless,negative
386173,en_0228894,product_en_0446127,reviewer_en_0660691,5,Good product for under counter and inside cabinet lights,Nice Product,en,home_improvement,positive
1066907,zh_0643989,product_zh_0125074,reviewer_zh_0581957,2,第二次来买，纯棉，图案夜晚会亮，一如既往的好,好好好好好好,zh,apparel,negative
948904,ja_0916745,product_ja_0414394,reviewer_ja_0933681,4,パンパースのキャンペーンに参加しています。 さらっとして子供の肌にきもちよさそうです。 多めのおしっこももれません。 他社より薄くてかさばらないので、持ち運びに便利でありがたいです！,薄くて機能的！,ja,drugstore,positive
733253,fr_0111947,product_fr_0924825,reviewer_fr_0787269,4,Cette petite loupe est parfaite pour la lecture de livres à petits caractères et notamment lorsque l'on est en voyage. Se glisse facilement dans la poche. La lumière des leds permet de lire même dans la pénombre. Il y a juste une petite contrariété concernant ces leds ; il serait souhaitable de couvrir d'une languette opaque la partie supérieure pour éviter la projection de la lumière vers les yeux.,loupe de lecture de très bonne qualité,fr,office_product,positive
1108785,zh_0016728,product_zh_0606966,reviewer_zh_0370289,3,衣服收到 和图片内容差不多 就是衣领和袖口水洗以后 会不会分离起包 是个未知数 因为还未清洗不知道,关于水洗问题,zh,apparel,neutral
1024533,zh_0085831,product_zh_0823879,reviewer_zh_0574594,1,太差劲了。说了要绿色的还发来白色的。难道你们都是色盲？,颜色不对,zh,home,negative
1031861,zh_0067502,product_zh_0166672,reviewer_zh_0463437,1,先不说东西好坏，和维C一起买的，入手不到三天用了各种优惠活动以后的价钱比现在贵了50多，我也是醉了，本来就是冲着亚马逊的质量保证来的，认为价钱波动不会太大，可是，结果让人很失望。,价钱波动太大，怀疑质量,zh,drugstore,negative
654857,fr_0127850,product_fr_0947644,reviewer_fr_0779350,2,très moyen peu lubrifiant et colle rapidement.,PLUS QUE MOYEN,fr,drugstore,negative
870745,ja_0278621,product_ja_0796528,reviewer_ja_0135638,2,デザイン100点、実用性30点 以前 毛足の長い伸び縮み出来るタイプを使っていたのでそれは撫でるだけで汚れが落ちてましたが、これは擦りまくらないと取れません！頑張った分入浴は気持ちいですが疲れますね… でも水切れはよく清潔に保てるしデザインも好きなのでこれはこれで…といった感じです,これはこれで…,ja,home,negative
52296,de_0582249,product_de_0350003,reviewer_de_0759953,2,"Schlechte Qualität, total zerbrösselt. Rücksendung möglich allerdings darf der Käufer das Porto bezahlen! Für den preis nicht gut. 10 kg gibt es bei Netto für 2,99€ Sprich für 25 kg würde ich dort 7,50€ bezahlen und nicht über 12€",Hände weg,de,home_improvement,negative
274382,en_0142548,product_en_0613346,reviewer_en_0233258,2,"I love all of Anne Perry’s books, but this one fell short for me. It was a little weird, the story weak and not up to her usual caliber. Very disappointing for me this time around:(",A disappointing read,en,digital_ebook_purchase,negative
1118553,zh_0421303,product_zh_0983001,reviewer_zh_0785832,3,首先书没有烂页和坏页，质量不错，但是但是我真心评价的话，这书为什么封面有点脏啊，想是被翻看过，或者在打包的时候能不能洗洗手，弄脏封面相当于买了假书。,书整体还行,zh,book,neutral
134857,de_0324312,product_de_0894822,reviewer_de_0983502,4,Sehr hilfreich für zu Hause. Es ersetzt zwar keinen Kurs. Aber als Anregung ist es wirklich gut gemacht. Ich kann es empfehlen.,Tolle Anregung,de,other,positive
500004,es_0584845,product_es_0208046,reviewer_es_0236266,3,"Esta bien por el precio, las piñas quedan muy bien",Árbol de Navidad,es,home,neutral
169590,de_0626250,product_de_0886461,reviewer_de_0554105,5,"Produkt ist top! Funktioniert einwandfrei! Direkt vor dem Auto den Schlüssel in der Schutzhülle, keine Chance das Auto zu öffnen. Selbst wenn der Schlüssel mit Schutzhülle im Auto liegt, schirmt die Hülle einwandfrei ab, sodass der Schlüssel nicht erkannt wird. 👌🏻",Top Produkt!!!,de,electronics,positive
65649,de_0877062,product_de_0594511,reviewer_de_0950314,2,"Dieser Key Organizer war ein Geschenk für meinen Mann. Der war nach der Montage, die erst mal gar nicht so einfach ist und filigrane Fingerfertigkeit benötigt, total begeistert davon. Nach relativ kurzer Zeit ging der Key-Organizer jedoch immer wieder auf und seine ganzen Schlüssel lagen verteilt auf dem Boden. Ging deshalb leider wieder zurück. Die zwei Sterne gibt es für die grundsätzlich gute Idee!","Gute Idee, leider hält er nicht lange...",de,kitchen,negative
987296,ja_0433576,product_ja_0091702,reviewer_ja_0593100,5,このオフィスチェアは価格以上のデザインと使い心地で、立派な商品でした、座り心地は良いです、耐久性はどうかわかりませんが、長く使用したいと思います。,耐久性が強いです。,ja,office_product,positive
1188177,zh_0143260,product_zh_0792213,reviewer_zh_0137188,5,不错，软软的，Z实惠买的，感觉还比较合算。,不错,zh,apparel,positive
1126216,zh_0629731,product_zh_0884219,reviewer_zh_0181520,4,袜子到后正好赶上变天，果断穿上，手感和脚感都不错，大小合适，就脚背那里稍微小了点，挺保暖的。这个冬天有它脚丫子不会遭罪了。,试穿第一天,zh,apparel,positive
1053962,zh_0353967,product_zh_0925009,reviewer_zh_0642498,2,衣服偏大，都可以当孕妇照了，质量也不好，感觉很硬，就是洗了，不能退了,懒得退了,zh,apparel,negative
501443,es_0021171,product_es_0165974,reviewer_es_0115868,3,No funcionó en mi coche,Mal,es,automotive,neutral
567431,es_0843276,product_es_0555402,reviewer_es_0645208,5,"Fácil instalación y posibilidad de montar dos cámaras, aunque en mi caso solo utilizo una. No es posible visualizar las dos cámaras a la vez en la pantalla, aunque se conmuta la imagen cada vez que se activa la marcha-atrás.",Perfecta para visión trasera de vehículos,es,wireless,positive
245128,en_0828440,product_en_0357076,reviewer_en_0474664,2,"The smell is off. The shampoo smells better than the conditioner and they smell so different. When purchased I had uncolored hair. My hair is straight, in between thick and fine. It’s now lightened/colored and I dont like this shampoo for my natural or colored hair. If you have a similar hair type I wouldn’t suggest this.",Smells Off :/,en,beauty,negative
464168,es_0249030,product_es_0005393,reviewer_es_0677193,2,"La batidora es bonita pero floja! Al hacerme un batido de sandía con leche de avena ví que no es lo que estaba buscando, si tardó en succionar algo tan fácil como trocitos de sandia, como se comportara con el tomate, la zanahoria....? Para más insatisfacción devolverla me ha costado dinero siendo cliente PRIME!! Espero que os sirva el comentario",A ella le cuesta triturar sandía y a mi me cuesta dinero devolverla!,es,home,negative
512862,es_0363016,product_es_0643842,reviewer_es_0394838,3,"Es un buen complemento de decoración para Halloween. Lo que no me ha gustado es que con el tiempo las calabazas se destiñen, pierden su color original.",Decoracion perfecta para Halloween,es,toy,neutral
468438,es_0764044,product_es_0699013,reviewer_es_0835011,2,"Recibí el paquete bien pero cuando abrí la caja la zona donde va el cable de carga venía rota, supongo que sería una unidad devuelta. La carga tarda muchísimo lo alimentes por usb c o micro usb",La caja venía rota,es,electronics,negative
408153,es_0820387,product_es_0610576,reviewer_es_0784778,1,"Se ha roto con una sola salida, muy malo. Es muy fino y los ojales se han rajado, necesita refuerzos en los ojales.",De resistente nada,es,sports,negative
556216,es_0098141,product_es_0802910,reviewer_es_0611260,4,Producto de calidad precio óptimo.,Buen precio.,es,wireless,positive
122624,de_0181472,product_de_0282980,reviewer_de_0835090,4,Ich habe die Bodenhacke für einen Freund bestellt.Der ist zufrieden mit der Einhellig Bodenhacke.,Einhellig Bodenhacke,de,home_improvement,positive
1097047,zh_0016051,product_zh_0878370,reviewer_zh_0162028,3,说好了兼容iPad air 2但是实际上摄像头位置不正确,不好用,zh,pc,neutral
681487,fr_0758651,product_fr_0391979,reviewer_fr_0435732,3,Un peu trop léger Perd souvent l’équilibre,Mannequin homme,fr,furniture,neutral
526275,es_0552387,product_es_0823543,reviewer_es_0648528,4,"Están bien, pero no encajan al 100 por 100, con el calor y tras dejarlos al sol un rato se han degradado bastante. La relación esa famosa de precio y calidad entiendo es bastante correcta.",Se pueden comprar,es,wireless,positive
290080,en_0189270,product_en_0969667,reviewer_en_0782783,3,"Plot was a little thin. But, an interesting story. Characters are mostly believable. I enjoyed the book. Would be a great beach read.",Good read,en,digital_ebook_purchase,neutral
329590,en_0165885,product_en_0274501,reviewer_en_0972473,4,"Very nice watch, better than expected!",Good looking,en,watch,positive
1083108,zh_0805740,product_zh_0394675,reviewer_zh_0675600,3,服务态度不错，第一个拿到坏了，就又给了一个。,只能说还可以,zh,pc,neutral
461287,es_0918364,product_es_0301242,reviewer_es_0479586,2,"La funda, por ahora, está bien. Pero la pedí blanca y me ha llegado gris.",No es lo que pedí,es,wireless,negative
135199,de_0650760,product_de_0856394,reviewer_de_0217423,4,"Alle waschbaren Teile lassen gut säubern. Sehr glatte Oberflächen, handlich zu kombinieren. Der Motor ist nicht der stärkste. Nur für leichtes häckseln geeignet. Musste das Gerät einmal reklamieren und bekam sofort Ersatz. Der Service des Anbieters ist absolut Spitze!",Mittelklasse,de,kitchen,positive
619463,fr_0540223,product_fr_0533227,reviewer_fr_0012956,1,La qualité n'est pas au rendez vous les assemblages par boulonnage sont à reprendre Je pense que je vais tout renvoyer,Très mauvaise qualité,fr,industrial_supplies,negative
1132296,zh_0856073,product_zh_0709057,reviewer_zh_0200218,4,这个版本本身的纸质不是非常好，还行，亚马逊好便宜啊,还行,zh,book,positive
1081566,zh_0035618,product_zh_0257291,reviewer_zh_0657984,3,很好，新包装，价格比其他电商便宜，日期也很好，关键是德国亚马逊寄过来的，正品，放心,德亚直邮速度快，正品放心,zh,beauty,neutral
436572,es_0312738,product_es_0015088,reviewer_es_0213359,1,"Al igual que en un comentario anterior, he recibido el producto cuya composición equivale a la mitad. He reclamado y me dicen que el producto de la foto ya no se fabrica y que me fije en el código de barras que es el mismo ( ¿ Y ...? ). Respuesta muy vana. He solicitado la devolución, ya que aceptar el producto sería pagar justo el doble, y ahí estamos. De momento no se sabe nada.",El producto recibido no se corresponde con lo ofertado,es,drugstore,negative
613596,fr_0068082,product_fr_0875860,reviewer_fr_0293118,1,bonjour je n'ai j'amer reçu la carte sim merci,jamai recu,fr,wireless,negative
6216,de_0829555,product_de_0529952,reviewer_de_0544707,1,Hält nicht gut. Die ps4 kippt schnell aus der Halterung und nur ein Ladegerät funktionierte bei mir.,Keine gute Qualität.,de,wireless,negative
902241,ja_0839724,product_ja_0243319,reviewer_ja_0251445,3,モノは想定どおりです。出しやすいし、使いやすいです。 ただ、macbook air retinaだと角がカバーからハミ出ます。,macbook air retinaでは,ja,pc,neutral
47306,de_0824043,product_de_0921329,reviewer_de_0971536,2,Hat mal so gar nicht funktioniert. Die Ringe haben sich nicht ordentlich zusammenschlagen lassen.,Schlecht,de,home_improvement,negative
212701,en_0540951,product_en_0734293,reviewer_en_0988921,1,"Not great, they stop working after a few weeks. I’ve purchased them 4 times now because the first 2 weeks they work well and are perfect for night time but they stop working after about 2 weeks",Get a different product,en,home_improvement,negative
901746,ja_0114043,product_ja_0898836,reviewer_ja_0804177,3,いざという時のために、玄関に置いてあります。使わないことが一番なので。,非常用に置いてあります,ja,sports,neutral
33052,de_0897241,product_de_0438854,reviewer_de_0336658,1,Die Dinger zeigen selbst ausgeschaltet und ohne eingesteckten Verbraucher einen Verbrauch an ... so um die 50W innerhalb von 10 Stunden ... da fehlt mir glatt das Vertrauen.,Verwirrend,de,home_improvement,negative
129801,de_0617773,product_de_0630068,reviewer_de_0495695,4,Habe mehrere Namenschilder bestellt und an den Geschirren am Bauchgurt oben bei den Schnallen befestigt. beim älteren Hund sind alle noch ganz auch das Silikon. Beim Junghund riss eine Öse. Da ließ sich das Schild ohne Silikon am Geschirr befestigen. Die Schilder sind nach so langer Zeit noch so schön wie am ersten Tag. Danke,Toll wie flexibel Namenschild zu befestigen ist.,de,pet_products,positive
121278,de_0944117,product_de_0640794,reviewer_de_0702648,4,"Gutes Produkt, und erfüllt gut seinen Zweck. Bisher keine Probleme beim Sägen gehabt, daher vier von fünf Sternen. Ein Stern abgezogen, da Preis-Leistung nicht die beste ist",macht was es soll,de,home_improvement,positive
724750,fr_0832198,product_fr_0063174,reviewer_fr_0508006,4,Bon rapport qualité prix.,rapidité d'envoi,fr,furniture,positive
1092296,zh_0902289,product_zh_0284384,reviewer_zh_0083118,3,都是幼儿园比较流行的儿歌，但是只有一只手的，没有伴奏！,内容,zh,book,neutral
752506,fr_0876072,product_fr_0116035,reviewer_fr_0478411,4,Découvrir le Japon à travers ses plats culinaires.,Très bonne surprise,fr,book,positive
13143,de_0290891,product_de_0463280,reviewer_de_0134982,1,"Warum einen Stern geben, wenn die Ware gar nicht gekommen ist? Egal. So viel zum Thema sparen, lieber etwas mehr ausgeben.",Ware ist gar nicht gekommen,de,toy,negative
336293,en_0992532,product_en_0380524,reviewer_en_0776072,4,"Applying the RinoGear film is easy, more so if you've used a wet application film for your cell, it's the same process. I wish there was solution already provided, it requires making your own but it's not difficult and it got the job done. There were several films included so it's a great deal.",Easy Peasy,en,wireless,positive
355302,en_0417855,product_en_0310873,reviewer_en_0382779,4,Great product use it at work,It's small but works great,en,kitchen,positive
524859,es_0791650,product_es_0224683,reviewer_es_0021703,4,FUNCIONA COMO ESPERABA,LO QUE SE OFERTA ES VERDAD,es,camera,positive
846216,ja_0241161,product_ja_0202169,reviewer_ja_0568878,2,絵も綺麗だし、設定とか溺愛系好きなので、ストライクゾーンど真ん中なのに、この虚しさ。お金に見合わないペラペラ感。試し読みレベルの内容をお金払っちゃった…みたいな。読んだあとに全く満足感がない。もう一回読みたいと思うほどに1話ごとの内容が充実していない。すごい好きな話なのに残念でならない。5話まで買ったが読み始めてすぐ飽きた。続巻は買わないと思う。 あと、溺愛系好きだけど、セリフのキモさにちょっと耐えられないときがありました。すみませんorz,内容が薄い…,ja,digital_ebook_purchase,negative
1053787,zh_0454257,product_zh_0218673,reviewer_zh_0658967,2,你们是什么鸡巴HTc手机手机屏自己坏了，找厂商说自己搞坏的，说以后就不保修了，我自己掏钱换屏，换完屏幕半个月不到，电池也坏了，不打电话四五个小时就没电了，HTc坑爷还是你亚马逊坑爷呀？千万注意了，连它妈的省城都没有个维修中心，大家小心了，又不要给坑了，,HTc手机质量太差，服务太差了,zh,wireless,negative
221287,en_0306125,product_en_0824735,reviewer_en_0499588,1,Not sure what happened to this product. Been using it for a couple years and now tastes something like water that say years in a hot warehouse.,What happened to the flavor?,en,drugstore,negative
381789,en_0475641,product_en_0999770,reviewer_en_0633788,5,This is my sons favorite fnaf character & he loved it more in person. Size is perfect & it’s so soft! He loves it so much!,My sons favorite!,en,toy,positive
462987,es_0884685,product_es_0453403,reviewer_es_0839572,2,"Da el pego, pero no sirve para hablar por teléfono. Se estropea enseguida.",No vale la pena.,es,wireless,negative
321278,en_0818874,product_en_0236263,reviewer_en_0583372,4,"This is a gorgeous band, but a little difficult to put on due to the magnet closure constantly sticking as you try to adjust the band. The photo is with my rose gold 3rd gen Apple Watch for color comparison. The band is very adjustable and my go to design due to having a very small wrist that’s often too small for other Apple Watch bands to fit.",Great for small wrists fits 3rd gen Apple Watch,en,sports,positive
1022241,zh_0936525,product_zh_0470820,reviewer_zh_0571458,1,实际上这本书就是一本教材，很坑爹说什么立体教材教辅什么的，买了完全没用还不如买一本通用的教材,没用,zh,book,negative
107809,de_0788091,product_de_0154793,reviewer_de_0290014,3,Leider total labberig und passt null,Body,de,apparel,neutral
232734,en_0497953,product_en_0684793,reviewer_en_0015095,1,"From the online advertisement and photos I was impressed by the bracelet's attractive appearance and the excellent idea of a Paracord Survival Bracelet with a light that has 3 modes; on, strobe and SOS. There is an insulation strip that must be removed so the batteries can make contact and it would not simply pull out so I carefully opened the battery compartment and the small cover on the light switch control fell off its' arm but with some effort I put it back on and closed the compartment door. The light functions work somewhat. This is NOT a bracelet to be taken seriously as a survival item as it is cheaply made. It would be fine for kids to use as a toy if they are pretend camping in their backyard only but not for scouting trips or any real camping situation. The price of this bracelet is an indicator of its' true survival qualifications. You get what you pay for.",Paracord Bracelet Toy.,en,other,negative
895215,ja_0426165,product_ja_0711252,reviewer_ja_0749755,3,値段が安いので毎日使うのにいいかな？と思って購入しました。 LuLuLunやサボリーノを使ったことがありますが、それらよりもかなり薄いです。 液はサラサラタイプで顔に当てる時に滴るほどでなので使うときは垂れないように気を付ける必要があります。 サイズは横は広いのですが縦が短い気がしました。あと何故か鼻の下の部分がとても細く使いにくいです。 匂いも少し独特というか・・・私はアルコール臭はあまり感じなかったのですが微妙な匂いがします。 試しに使ってみて良ければ大きいのを買おうかと思ったのですが、ちょっと使いにくいのでリピートは無しかと。 特に肌荒れなどは起こらなかったので（肌は丈夫なので参考になりませんが）、合えばコスパ的に最高だと思います。,小さい？,ja,beauty,neutral
955302,ja_0534412,product_ja_0248034,reviewer_ja_0966595,4,カーボン製なので本体は、とても軽いです。本体のサイズからは、とてもこの軽さは、想像できません。 あと残念なのが文字版等の蓄光がすこし暗く見づらいところ、まあライトが付いているのでとりあえず良しとします。 それともう一つ残念なのがお風呂につけたまま入れないこと、せっかく20BARの防水なのになぜお風呂がだめなのか？ まあ説明書に書いてあるので仕方がないですが。 耐久性については、買ったばかりなので何とも言えません。,サイズが大きいわりに、とても軽いこと,ja,watch,positive
662241,fr_0153521,product_fr_0263573,reviewer_fr_0826917,2,Poster beau mes pars contre délai trop long voilà pk mes 2etoiles,Délai trop long,fr,home,negative
40953,de_0858889,product_de_0030094,reviewer_de_0958322,2,"In diesem Film wird sehr schön gezeigt wie sogenanntes Grooming von statten geht. Ein ältere Mann nähert sich einem jungen Mädchen, gewinnt ihr Vertrauen, gibt ihr das Gefühl das sie wichtig ist. Das Thema wird aber nicht aufgelöst. Der Täter kommt davon. Anstatt, dass Alice als Erwachsene den Mund auf macht, lässt sie ihn einfach ziehen. Solche Täter tun es immer wieder, sie war nicht die erste und nicht die letzte, wie sie selber gegen Ende des Films feststellt. Da das Thema so wichtig ist, ist es sehr schade, dass es nicht richtig gelöst wurde. Einfach weg gehen und sein eigenes Leben leben ist nicht die Lösung mit dem Umgang von Missbrauch. Das Fazit: Täter kommen davon, und geben sich noch verletzt.",Grooming,de,digital_video_download,negative
404273,es_0460812,product_es_0464297,reviewer_es_0113545,1,"No se parece en nada al de la página. Dice que se puede programar cada 15 minutos pero no es verdad,como mínimo cada 30. Ha durado justo un año",No es el mismo que ponia en la página,es,home_improvement,negative
208476,en_0157392,product_en_0901257,reviewer_en_0758825,1,Junk... touch screen didn't work well,no bueno,en,wireless,negative
916513,ja_0986801,product_ja_0687796,reviewer_ja_0741864,3,バッテリーの持ちが極端に悪いので星3つ。 他のものはとても良いので､バッテリーだけで星2つ落ちる位の悪さなので､実に勿体ない。,バッテリーだけダメ,ja,toy,neutral
644273,fr_0558675,product_fr_0321304,reviewer_fr_0097480,2,éclairage trop faible système de fixation pas assez costaud bouton d'allumage mal positionné,Camelote,fr,office_product,negative
494518,es_0202142,product_es_0682415,reviewer_es_0140607,3,"Desgraciadamente, no me ha servido. He limpiado el césped artificial de mi terraza, en donde suele estar mi perra, donde ella, aveces hace pipí. El césped sigue estando sucio, y la combinación de olores, es horrible. No digo q el producto no sirva. A mí, no me sirvió",A mí no me sirvió,es,lawn_and_garden,neutral
1026907,zh_0114088,product_zh_0240800,reviewer_zh_0122680,1,书的质量超级差，都发黄了，而且物流超级慢,再见,zh,book,negative
1118027,zh_0291490,product_zh_0138491,reviewer_zh_0564908,3,东西方便好用，但现在喝上丹江水后水质好了不是一个档次，桶装水不喝了。,东西好用但用不着了,zh,kitchen,neutral
1071067,zh_0592992,product_zh_0048422,reviewer_zh_0328855,2,英文版貌似是盗版，封面和内页均有破损，印刷质量很差，纸张薄包装破损。在亚马逊买了这么多年书第一次给差评！,疑似盗版，差评！,zh,book,negative
1014121,zh_0224695,product_zh_0238655,reviewer_zh_0874013,1,机油味很大根本不能穿，死活也洗不掉已经扔了海外购也懒的退了,垃圾,zh,apparel,negative
133125,de_0425356,product_de_0982997,reviewer_de_0017133,4,"Benutze diese Gesichtsbürste nun seit ein paar Wochen morgens und abends. Und ich finde sie super , meine Haut ist definitiv reiner geworden und die Pickel die noch kommen sind schnell wieder weg ohne Pickelmale zu hinterlassen, wie es sonst bei mir der Fall war. Das Design ist ansprechend und das Display gut lesbar. Der Akku hält auch sehr lange. Was ich lediglich noch besser fände, wenn verschiedene Aufsätze dabei wären. Ansonsten bin ich sehr zufrieden mit diesem Kauf",Top Gesichtsreinigungsbürste!,de,personal_care_appliances,positive
513117,es_0253986,product_es_0844972,reviewer_es_0382960,3,"En su momento compré este teclado teniendo muy en cuenta las opiniones de los compradores; y es cierto que cuando lo recibí y probé coincidía con lo indicado en la mismas. Buen teclado con buen acabado y para mi gusto el tamaño adecuado, ni grande ni muy pequeño. También era y es cierto que algunas teclas no funcionaban con Android como debieran pero eran las menos. La más comunes y las de la parte multimedia si lo hacían. Lo acabé devolviendo por otros motivos. En teoría y según las fotos se iluminaban todas las teclas, sin embargo a mi unidad una de las crucetas de la parte de arriba no se iluminaba y lo devolví. No pedí el cambio por otra unidad porque algún otro comprador me indicó que al él también le pasaba con lo que parecía que este fallo era más común de lo deseado.","Buen teclado, buen tamaño y a un precio más que aceptable",es,wireless,neutral
188438,de_0959937,product_de_0989736,reviewer_de_0839354,5,"Ein wirklich tolles, angenehmes Gefühl. Die Haut fühlt sich super frisch an und wirkt bereits nach der ersten Anwendung sehr beruhigt. Ich habe das Produkt im Februar gekauft und nutze es seitdem nicht nur als Intensivkur sondern deutlich regelmäßiger - mit Erfolg. Viele meiner Freunde fragen mich nach meinem Geheimnis. Definitiv einen Kauf wert!",Pure Feuchtigkeit,de,beauty,positive
352823,en_0229819,product_en_0313871,reviewer_en_0004956,4,They are very cute. The only issue is they are so tiny and the screw backing takes a few tries to put on a wiggly one year old.,Perfect size for infants,en,jewelry,positive
87481,de_0821372,product_de_0869895,reviewer_de_0205747,3,Für den Preis ist die Klingel eigentlich gut aber sie ist sehr leise und neben einer lauten Straße werde ich ständig überhört,Naja,de,sports,neutral
809536,ja_0622940,product_ja_0418332,reviewer_ja_0970562,1,見た目は最高です。蓋を開けて畳んだ状態で使用してると、購入して20日程でひび割れが発生です。蓋を全開にすると亀裂が入りやすい素材です。長持ちはしませんね。 デザインはとても良いので残念。本革バージョンに期待します。,価格を上げて本革バージョンに,ja,wireless,negative
1003510,zh_0879465,product_zh_0257640,reviewer_zh_0304921,1,垃圾货，包装是很烂的纸板，灯稍稍一转就盖子掉下来。手指试了下，所谓旋风，没一丝感觉,不是一般差,zh,kitchen,negative
755676,fr_0619576,product_fr_0986688,reviewer_fr_0827859,4,"Je le rachète à chaque fois pour me laver les dreads. Mousse bien, ne laisse pas de résidus. Les cheveux sont bien nettoyés mais il faut BIEN les hydrater par la suite.",Shampoing sans résidus pour dreadlocks,fr,sports,positive
52701,de_0512286,product_de_0378911,reviewer_de_0872657,2,Die Saugleistung war nicht der Wahnsinn und leider ist er nicht immer angesprungen,Geht so,de,personal_care_appliances,negative
49207,de_0319559,product_de_0881264,reviewer_de_0100386,2,Heilige Mutter ist das eine unschöne Perücke! Die Haare vorne sind versaut! Man kann nur eine Kopfbedeckung darüber tragen! Es fängt sofort an zu jucken! Die Farbe ist es auch nicht wie gewünscht! Schade ums Geld!,Unschöne Perücke,de,beauty,negative
720252,fr_0990455,product_fr_0733154,reviewer_fr_0594443,4,Bon produit! En revanche le logo était déjà quasiment effacé au moment de la réception de la commande...,Logo un peu effacé,fr,kitchen,positive
415280,es_0409145,product_es_0984381,reviewer_es_0718842,1,"Carga a veces, pero no sirve para audio en un dock.",Simplemente carga.,es,pc,negative
986907,ja_0899972,product_ja_0024382,reviewer_ja_0338874,5,息子が欲しいと言うので購入しました。 すぐに届いて、とても喜んで使ってます。 お気に入りのペンで勉強頑張ってもらえれば…😊,かっこいい,ja,office_product,positive
493787,es_0807127,product_es_0927441,reviewer_es_0561021,3,"La calidad no está mal del todo, pero las medidas no están bien acogida a lo ancho no se ajusta bien y es muy difícil colocar. Se ve bien una vez puesta y quitadas le burbujas",Buena calidad pero mal la medidas,es,wireless,neutral
366689,en_0333568,product_en_0583626,reviewer_en_0861172,5,MUCH BETTER than the Chinese version. SOLID PLATFORM; SECURE FITTING WHEELS,HIGH QUALITY,en,automotive,positive
1024750,zh_0629035,product_zh_0167836,reviewer_zh_0514265,1,6号的订单，13号还没收到！最慢的一次网购，没有之一，大家买之前要三思！,发货太慢,zh,book,negative
179649,de_0167488,product_de_0468550,reviewer_de_0022662,5,Eine wirklich tolle Einladungskarte. Das Design ist toll und Kindgerecht und die Qualität ist hervorragend. Nun kann die Piratenparty beginnen.,Was will man mehr,de,toy,positive
24168,de_0555913,product_de_0691063,reviewer_de_0284449,1,Ware in Lieferung nicht dabei.,Nicht dabei.,de,office_product,negative
741287,fr_0280976,product_fr_0536780,reviewer_fr_0532488,4,"bon produit, éclaire correctement mais il y a que clignotant veilleuse et stop pas de feux de recul.",bon produit mais titre faux,fr,automotive,positive
41278,de_0118816,product_de_0527486,reviewer_de_0937169,2,Produkt war früher da als erwartet. Nach den 3 oder 4 Mal benutzen wurde der Druck geringer. Vom Prinzip her top Sache allerdings nur auf kurzer Dauer.,Leistung nicht optimal,de,wireless,negative
873372,ja_0030135,product_ja_0958328,reviewer_ja_0455895,2,他社の10000lmと明るさが変わらなかったので残念です。,明るくない,ja,automotive,negative
308501,en_0412265,product_en_0032616,reviewer_en_0992163,3,Good art value but not very functional. You only get one not three as shown in the picture,Purchase for art only,en,musical_instruments,neutral
267296,en_0204513,product_en_0990122,reviewer_en_0214456,2,Didn't sound good at all!,Kind of hard to use!!,en,office_product,negative
552489,es_0621235,product_es_0568254,reviewer_es_0748341,4,"Lo he colocado en un armario empotrado que tenia poca iluminacion, me ha resultado facil de colocar e ilumina bien mi armario.",Buena opcion para iluminar mi armario,es,home,positive
981802,ja_0686845,product_ja_0203095,reviewer_ja_0161976,5,カミカゼ、スーパーハードメンソールと同じ味。 カミカゼ1本と値段同じで、大容量。 かなりおトクで満足です。 安心、安定の国内生産、フレーバーテック製は安心です。 なおかつ安い！！かなりおススメです！！,メンソール最強！？ペースリキッドに最適。,ja,drugstore,positive
217162,en_0415310,product_en_0648550,reviewer_en_0600933,1,"Arrived damaged, the box looked like a returned item. So disappointed",Damaged,en,home_improvement,negative
703659,fr_0713439,product_fr_0388594,reviewer_fr_0469791,3,Bonne reconnaissance de la part de l'imprimante . Bon rapport qualité/prix du produit . Je vous recommande cet achat !,TB,fr,office_product,neutral
1197266,zh_0825407,product_zh_0231828,reviewer_zh_0378065,5,书很完整，应该是正品。就是用野鸡快递，骑着三轮车送过来，总觉得很奇怪。,亚马逊,zh,book,positive
378529,en_0703288,product_en_0182931,reviewer_en_0576423,5,My wife love it!!!!!!!!!!!!! great gift,Five Stars,en,shoes,positive
760734,fr_0470625,product_fr_0162799,reviewer_fr_0037244,5,Avec cet période de grand froid que l'on traverse en France et issue du nord ce produit & idéale pour ne pas avoir les mains gelée lors des sorties avec bb produit conforme à la photo super doux et façade imperméable facile d'entretien je le recommande a toutes les parents .,Recommande à 100%,fr,sports,positive
